,thuong_hieu,dong_xe,nam_dang_ky,so_km_da_di,tinh_trang,loai_xe,dung_tich_xe,xuat_xu,gia_actual,gia_pred,residual,residual_z,outside_p10p90,p10,p90,iso_score_raw,iso_flag,lof_flag,lof_score_raw,dbscan_flag,resid_flag_cheap,resid_flag_expensive,resid_score_raw,resid_score,iso_score,lof_score,p10p90_score,anomaly_score,anomaly_flag
2560,Yamaha,Jupiter,2018.0,84302.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,19.5,21.567818,-2.0678176879882812,-0.1655575923281847,0,4.700000000000001,65.99999999999997,-0.027861291482570605,0,0,1.226641332294459,1,0,0,0.1655575923281847,0.700472714719883,39.161698151875115,13.638711170370835,0,18.31931207503352,0
1304,Honda,Winner X,2022.0,30000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,25.000000000000004,24.390062,0.6099376678466832,-0.08895256212313052,0,4.700000000000001,65.99999999999997,-0.026771377898258897,0,0,0.9947180899353694,0,0,0,0.08895256212313052,0.37633762298055795,40.20456718175203,3.159565228226678,0,15.891210952998673,0
1380,SYM,Attila,2013.0,100000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,3.5999999999999996,3.6172519,-0.017251873016357777,-0.10689515483139005,1,4.700000000000001,65.99999999999997,-0.023684681040249234,0,0,1.154119586751817,0,0,0,0.10689515483139005,0.45225723188829436,43.15803120327766,10.361911709522825,100,44.60243666800425,0
1794,Honda,Click,2008.0,54545.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,8.500000000000002,8.938637,-0.4386367797851545,-0.11895010355575256,0,4.700000000000001,65.99999999999997,-0.056266087332578874,0,0,1.0120812564469215,1,0,0,0.11895010355575256,0.5032647427557243,11.982954517207093,3.9440970157332855,0,4.142225765720227,0
2182,Honda,PCX,2017.0,48000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,35.0,33.43469,1.5653114318847656,-0.061621299059170374,0,4.700000000000001,65.99999999999997,-0.05293413991226059,0,1,1.7027050958445744,1,0,0,0.061621299059170374,0.26069219556052076,15.17108321277023,35.1490246916174,0,13.333871388634618,0
381,Yamaha,Exciter,2011.0,20000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,14.499999999999998,16.415508,-1.9155082702636737,-0.16120033559825853,0,4.700000000000001,65.99999999999997,-0.043088182893750826,0,0,1.0229376522109246,0,0,0,0.16120033559825853,0.6820360689003343,24.592053638226016,4.434628945433196,0,9.74703873903852,0
4251,Honda,Future,2010.0,36792.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,29.000000000000004,27.12027,1.8797302246093786,-0.05262642913529145,0,4.700000000000001,65.99999999999997,-0.034961309037272625,0,0,1.0577805711584416,1,0,0,0.05262642913529145,0.2226326454219003,32.368142657237314,6.008960301736005,0,13.188884937747854,0
4846,Honda,Lead,2015.0,40000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,15.5,15.74621,-0.24621009826660156,-0.11344517506485588,0,4.700000000000001,65.99999999999997,-0.056684161789204435,0,0,1.0038488398753258,0,0,0,0.11344517506485588,0.47997200993336336,11.582925644025597,3.5721261264305815,0,3.8627792317153578,0
5182,Honda,Wave,2006.0,2123.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,12.999999999999996,11.085998,1.9140024185180629,-0.05164597270791569,0,4.700000000000001,65.99999999999997,-0.04257514749979363,0,0,1.1597154387400437,0,0,0,0.05164597270791569,0.21848408842527522,25.082944596270675,10.6147529041301,0,11.259696559975653,0
201,Honda,Vision,2023.0,15000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,31.5,28.95431,2.5456905364990234,-0.033574685033087595,0,4.700000000000001,65.99999999999997,-0.05295007230069776,0,0,0.992220439062814,0,0,0,0.033574685033087595,0.14201993884333727,15.15583852299642,3.0467121664127736,0,5.049272847034941,0
6719,Honda,Vision,2012.0,42213.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,14.999999999999998,10.728968,4.271032333374022,0.015783767439296364,0,4.700000000000001,65.99999999999997,-0.05416930608741072,0,0,1.0848633407796089,0,0,0,0.015783767439296364,0.0667421053779074,13.989231211513582,7.232659541583051,0,5.577456630639358,0
1852,Honda,Wave,2002.0,100000.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,14.999999999999998,7.2305565,7.769443511962889,0.1158660596552461,0,4.700000000000001,65.99999999999997,-0.018983217749118764,0,0,1.1355114991165176,0,0,0,0.1158660596552461,0.4902153796793971,47.65656258411138,9.521129802323568,0,20.760855716118993,0
4042,Honda,Winner,1999.0,99999.0,Đã sử dụng,Tay côn/Moto,50 - 100 cc,Trung Quốc,3.5,4.622836,-1.1228361129760742,-0.13852362825103792,1,4.700000000000001,65.99999999999997,0.013460914263667356,1,0,1.2585577367842515,1,0,0,0.13852362825103792,0.5860852338616683,78.70029023774924,15.080811829170692,100,61.03332607785513,1
5571,Honda,Vario,2017.0,100000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,49.50000000000001,44.106518,5.39348220825196,0.047894731714399924,0,4.700000000000001,65.99999999999997,-0.043196118852606324,0,0,1.1260114444037626,0,0,0,0.047894731714399924,0.20261164714674773,24.488776580007173,9.091882354846199,0,10.60771335532248,0
4112,Honda,Cub,2021.0,28000.0,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,40.00000000000001,17.537832,22.46216773986817,0.5361944443303488,0,4.700000000000001,65.99999999999997,-0.01424016795614369,0,0,1.2303360125078182,1,0,0,0.5361944443303488,2.2687301738465018,52.19488544516786,13.805650424804844,0,24.850987043796128,0
3572,Honda,Click,2012.0,75000.0,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,26.0,18.062624,7.937376022338867,0.12067026068194932,0,4.700000000000001,65.99999999999997,-0.03920020340291075,0,0,1.0441263968534618,0,0,0,0.12067026068194932,0.5105431588912361,28.312214078610197,5.392014437208035,0,11.474668739238197,0
4686,Honda,Chaly,2024.0,5000.0,Đã sử dụng,Xe số,50 - 100 cc,Thái Lan,10.499999999999998,22.721952,-12.221952438354494,-0.4560463397647279,0,4.700000000000001,65.99999999999997,-0.008243493709207184,0,0,1.2522500119895326,1,0,0,0.4560463397647279,1.9296034460510658,57.93272186119884,14.795805600323655,0,27.34672943900423,0
5992,Honda,Blade,2015.0,44000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,10.000000000000002,8.4659,1.5340995788574237,-0.06251420547749018,0,4.700000000000001,65.99999999999997,-0.0387047482125083,0,0,1.0627336435806565,0,0,0,0.06251420547749018,0.26447030651540193,28.78628365733628,6.23275834908322,0,11.744823145830985,0
5770,Honda,Sonic,2019.0,20000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,20.300000000000004,25.53198,-5.231980514526363,-0.2560777320311929,0,4.700000000000001,65.99999999999997,-0.04179913333350094,0,0,1.4991947770453335,1,0,0,0.2560777320311929,1.0834861240006128,25.825463225656762,25.953679241386173,0,16.01366079767074,0
5987,Honda,Winner,2017.0,99999.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,13.5,15.063332,-1.5633316040039062,-0.1511252911781037,0,4.700000000000001,65.99999999999997,-0.03534921140997449,0,0,1.0106802122284513,0,0,0,0.1511252911781037,0.6394060296109666,31.996983533312807,3.880792679835745,0,12.73526689888296,0
4236,Honda,Air Blade,2022.0,23000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,41.00000000000001,33.67015,7.32984924316407,0.10329017882807402,0,4.700000000000001,65.99999999999997,-0.056564668169533205,0,0,1.0008676185187713,0,0,0,0.10329017882807402,0.4370036744596882,11.697261493231213,3.437423569828679,0,3.85142730563837,0
3881,Piaggio,Liberty,2015.0,12345.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,8.500000000000002,11.436994,-2.9369935989379865,-0.190422913488581,0,4.700000000000001,65.99999999999997,-0.02749165054657532,0,0,1.1446454998479905,1,0,0,0.190422913488581,0.8056841236035921,39.515384067779756,9.93383758325635,0,17.585589570473513,0
5166,Piaggio,Vespa,2013.0,15000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,7.5,14.226099,-6.726099014282227,-0.2988213652590457,0,4.700000000000001,65.99999999999997,-0.0221356619201174,0,0,1.038254965168328,0,0,0,0.2988213652590457,1.2643451542822566,44.64018913792974,5.126721537315825,0,18.813896238496813,0
2236,SYM,Shark,2011.0,21000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,5.999999999999999,6.408285,-0.4082851409912118,-0.11808180608357446,0,4.700000000000001,65.99999999999997,-0.034241274693219526,0,0,1.2714882898961455,1,0,0,0.11808180608357446,0.499590758422736,33.05709775300751,15.665061824099553,0,16.116355806212148,0
1888,Yamaha,Exciter,2020.0,8500.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,37.99999999999999,25.54635,12.453649520874016,0.24987148401838527,0,4.700000000000001,65.99999999999997,-0.03196225905384115,0,0,1.270148312730536,0,0,0,0.24987148401838527,1.057225932423067,35.23774295563958,15.604516722475706,0,17.362706389229928,0
5615,Hãng khác,Dòng khác,2004.0,100000.0,Đã sử dụng,Xe số,100 - 175 cc,Trung Quốc,4.2,2.9099102,1.290089797973633,-0.06949481951835085,1,4.700000000000001,65.99999999999997,-0.015379532578513821,0,0,0.991788137921574,0,0,0,0.06949481951835085,0.2940070349322509,51.104699860264276,3.027179209284679,100,46.01891750920167,0
6098,Yamaha,Luvias,2011.0,900002.0,Đã sử dụng,Tay ga,100 - 175 cc,Trung Quốc,5.499999999999999,5.6443,-0.14429998397827237,-0.11052973793717111,0,4.700000000000001,65.99999999999997,-0.0074122151558155824,0,0,1.0193830941082218,1,0,0,0.11052973793717111,0.46763606439150013,58.7281194697904,4.2740209238344775,0,24.12351410226598,0
6880,Hãng khác,Dòng khác,2012.0,12345.0,Đã sử dụng,Xe số,50 - 100 cc,Đài Loan,3.5,5.9206405,-2.420640468597412,-0.1756511207405911,1,4.700000000000001,65.99999999999997,0.011612643039139892,1,0,1.0255991043107304,1,0,0,0.1756511207405911,0.7431809644153838,76.93179698597496,4.554883149747524,100,57.68241279293813,1
2419,Suzuki,Revo,2007.0,20000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,3.2,4.591729,-1.391729164123535,-0.1462161010754112,1,4.700000000000001,65.99999999999997,-0.04257735499149862,0,0,1.408861082349698,1,0,0,0.1462161010754112,0.6186340152922902,25.080832387774535,21.8720703410458,100,39.941661355870494,0
2806,Honda,Wave,2011.0,25000.0,Đã sử dụng,Xe số,100 - 175 cc,Trung Quốc,1.9,3.5058355,-1.60583553314209,-0.1523412404874269,1,4.700000000000001,65.99999999999997,-0.03570447341433375,0,0,1.363452045490444,1,0,0,0.1523412404874269,0.6445510160416598,31.657055903112436,19.820322877100093,100,42.23471004834747,0
6525,Honda,Wave,2019.0,13000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,14.999999999999998,12.413536,2.5864639282226545,-0.032408242812088914,0,4.700000000000001,65.99999999999997,-0.04921242785955998,0,0,1.0262644663851463,0,0,0,0.032408242812088914,0.13708442931739645,18.73215291017397,4.584946657877411,0,6.963468789800772,0
4660,Honda,Lead,2012.0,200.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,8.500000000000002,9.538124,-1.0381240844726545,-0.1361001927089914,0,4.700000000000001,65.99999999999997,-0.047497712071244425,0,0,1.0429558985555016,0,0,0,0.1361001927089914,0.575831070399518,20.372855454316092,5.339127014780729,0,8.117120384202574,0
2668,Honda,Winner X,2024.0,6159.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,32.0,30.613476,1.3865242004394531,-0.0667360311557011,0,4.700000000000001,65.99999999999997,-0.021353134629478188,0,0,1.0490302900928425,0,0,0,0.0667360311557011,0.2823339095953999,45.38893976200466,5.613590388015931,0,18.671602218325564,0
1067,Honda,Air Blade,2019.0,39000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,23.999999999999996,26.743244,-2.7432441711425817,-0.18488014396852864,0,4.700000000000001,65.99999999999997,-0.049042774662418465,0,0,1.0034221019117933,0,0,0,0.18488014396852864,0.7822312758981216,18.89448327073207,3.552844534152792,0,7.15362718046285,0
2066,Honda,Air Blade,2023.0,23.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,35.599999999999994,37.2916,-1.6915992736816463,-0.15479476333080947,0,4.700000000000001,65.99999999999997,-0.04590280622084614,0,0,1.0191552011926777,0,0,0,0.15479476333080947,0.6549324864202443,21.898919484429328,4.263723882895948,0,8.539627534784586,0
6033,Yamaha,Exciter,2017.0,1122.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,14.499999999999998,22.288351,-7.788351058959963,-0.3292101943918493,0,4.700000000000001,65.99999999999997,-0.0466710050373218,0,0,1.0406013071222104,1,0,0,0.3292101943918493,1.3929279104334589,21.163878866510526,5.232737905122726,0,8.914410126975502,0
3273,Honda,Wave,2016.0,39200.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,3.5,8.246621,-4.746621131896973,-0.24219260616052227,1,4.700000000000001,65.99999999999997,-0.05215207533638466,0,0,0.924933343693378,0,0,0,0.24219260616052227,1.024734674704729,15.919391094500034,0.006433472362955754,100,30.69002114529447,0
1434,Honda,Air Blade,2013.0,36016.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,16.3,12.848315,3.451684761047364,-0.007656068238653385,0,4.700000000000001,65.99999999999997,-0.05109127278519826,0,0,0.996370707722708,0,0,0,0.007656068238653385,0.032351772014965426,16.934405627184614,3.2342365841630136,0,5.789644266765497,0
4832,Honda,Wave,2012.0,12345.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,5.499999999999999,8.021555,-2.521554946899415,-0.1785380747864889,0,4.700000000000001,65.99999999999997,-0.04757452415535107,0,0,0.9866557324235157,0,0,0,0.1785380747864889,0.7553963908959879,20.29935885349548,2.795278233335302,0,7.542558723871726,0
2846,Yamaha,Nouvo,2012.0,50.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,8.000000000000002,4.416543,3.583456993103029,-0.003886337820669011,0,4.700000000000001,65.99999999999997,-0.037814552908864596,0,0,0.9882165330898969,0,0,0,0.003886337820669011,0.016401097345232422,29.638054959276854,2.865800953711384,0,11.098980805996481,0
5860,Honda,Wave,2014.0,60000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,7.300000000000001,8.929525,-1.6295253753662102,-0.1530189577684986,0,4.700000000000001,65.99999999999997,-0.05181937371573414,0,0,0.9378724526598999,0,0,0,0.1530189577684986,0.6474186077975209,16.2377321275512,0.5910700523032822,0,5.183949304405217,0
6845,Honda,SH,2010.0,121303.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,148.0,93.95978,54.04022216796875,1.4395771256534518,1,4.700000000000001,65.99999999999997,-0.048139656363241634,0,0,1.0507128262148882,0,0,0,1.4395771256534518,6.091168824449137,19.75861976566475,5.689613564462154,100,36.80123313550744,0
2867,Honda,Air Blade,2012.0,50000.0,Đã sử dụng,Tay ga,Đang cập nhật,Đang cập nhật,5.499999999999999,10.936904,-5.436903953552247,-0.2619401668507496,0,4.700000000000001,65.99999999999997,-0.02528382339491808,0,0,1.1238110589441683,1,0,0,0.2619401668507496,1.1082915557453217,41.62791353151586,8.992460838807032,0,18.425586760856007,0
552,Yamaha,Exciter,2010.0,2000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,55.00000000000002,34.143845,20.856155395507834,0.49024976014501875,0,4.700000000000001,65.99999999999997,-0.04231615760169438,0,0,1.0895748765702717,0,0,0,0.49024976014501875,2.074326694290616,25.33075556740308,7.445544074671576,0,11.662134827391519,0
6400,Honda,Dòng khác,2003.0,25000.0,Đã sử dụng,Tay ga,Dưới 50 cc,Nhật Bản,6.499999999999999,11.668835,-5.168834686279298,-0.25427126077546414,0,4.700000000000001,65.99999999999997,-0.030977206344379893,0,0,1.1800078204070368,0,0,0,0.25427126077546414,1.0758424911395235,36.18027727971834,11.531637416605427,0,16.73415097393025,0
4779,SYM,Elizabeth,2011.0,42000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan,3.5,4.529713,-1.0297131538391113,-0.13585957341797544,1,4.700000000000001,65.99999999999997,-0.013843124786382777,0,0,1.0167209808209656,0,0,0,0.13585957341797544,0.5748129498432185,52.57479081677519,4.153736844636904,100,47.10085523630985,0
1174,Honda,Winner X,2022.0,21000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,25.000000000000004,24.68185,0.3181495666503942,-0.09730001487190759,0,4.700000000000001,65.99999999999997,-0.02025068507684774,0,1,2.3631728590965735,1,0,0,0.09730001487190759,0.4116577887095184,46.443803663133124,64.99138982414316,0,34.37881700555335,0
7159,Kymco,Candy Hi,2021.0,10000.0,Đã sử dụng,Tay ga,Dưới 50 cc,Đài Loan,14.0,13.207063,0.7929372787475586,-0.0837173225819128,0,4.700000000000001,65.99999999999997,-0.007140655257730444,0,0,1.1670263520305635,1,0,0,0.0837173225819128,0.35418601172960396,58.98795787491348,10.94508688257241,0,25.87208540048439,0
5618,Honda,Vision,2019.0,12500.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,24.800000000000004,24.044483,0.7555168151855511,-0.08478784447824969,0,4.700000000000001,65.99999999999997,-0.055503856080222125,0,0,1.0149247764882805,0,0,0,0.08478784447824969,0.35871565830959085,12.712285152341018,4.072577719951266,0,4.399612634733832,0
1625,Honda,Air Blade,2020.0,15000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,37.8,27.28105,10.518950271606442,0.19452374879496914,0,4.700000000000001,65.99999999999997,-0.05681916777991247,0,0,0.9936222896557148,0,0,0,0.19452374879496914,0.8230357860817081,11.453746992998711,3.110052937275848,0,3.8942539666524145,0
3319,Yamaha,Exciter,2019.0,5900.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,26.0,28.74325,-2.7432498931884766,-0.1848803076644009,0,4.700000000000001,65.99999999999997,-0.032973285676415276,0,0,1.2893770863314853,0,0,0,0.1848803076644009,0.7822319685364043,34.270355845101406,16.473343506730515,0,17.008580695363907,0
6840,Suzuki,Satria,2021.0,10000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,25.5,25.59509,-0.09509086608886719,-0.10912196707637621,0,4.700000000000001,65.99999999999997,-0.013849176312749123,0,1,2.38818927304088,1,0,0,0.10912196707637621,0.46167943287669916,52.5690004958527,66.12172350698114,0,37.30759599634144,0
5461,Hãng khác,Dòng khác,2019.0,12000.0,Đã sử dụng,Tay ga,Dưới 50 cc,Việt Nam,6.800000000000002,15.386147,-8.586146545410156,-0.3520334695666333,0,4.700000000000001,65.99999999999997,-0.011269920493003682,0,0,1.1646300991991148,1,0,0,0.3520334695666333,1.4894989107028693,55.036926442698274,10.836815357564372,0,24.838125670900094,0
4605,Yamaha,Dòng khác,2016.0,17000.0,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,97.99999999999999,13.566874,84.43312644958495,2.3090551178976484,1,4.700000000000001,65.99999999999997,-0.025136657513284866,0,0,1.197205790662632,1,0,1,2.3090551178976484,9.770148233856155,41.76872720924126,12.3087050290787,100,50.06668775564968,1
1047,Piaggio,Primavera,2015.0,30000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,23.500000000000004,20.467236,3.0327644348144567,-0.01964051042253483,0,4.700000000000001,65.99999999999997,-0.03810987111951747,0,0,1.3519218899279082,1,0,0,0.01964051042253483,0.08306095202989293,29.355483735024205,19.299347999177503,0,15.21975943500318,0
5935,Honda,Air Blade,2013.0,1230.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,14.499999999999998,12.258408,2.2415924072265607,-0.042274302168557244,0,4.700000000000001,65.99999999999997,-0.05079925330237223,0,0,1.0367984014348162,0,0,0,0.042274302168557244,0.17883020039867328,17.213820508459136,5.060908625327162,0,6.463092830575039,0
2461,Honda,Winner X,2022.0,30000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,26.999999999999996,24.390062,2.609937667846676,-0.03173670777846257,0,4.700000000000001,65.99999999999997,-0.026771377898258897,0,0,0.9947180899353694,0,0,0,0.03173670777846257,0.13424299620069383,40.20456718175203,3.159565228226678,0,15.746791252366606,0
5228,Piaggio,Vespa,2010.0,57000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,9.000000000000002,10.755698,-1.7556982040405256,-0.1566285008623408,0,4.700000000000001,65.99999999999997,-0.02210296867927125,0,0,1.0379220371702351,0,0,0,0.1566285008623408,0.662691489731355,44.67147122199174,5.111678624648889,0,18.464467802504117,0
